PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,pistas,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
4549030,Instalación Deportiva Municipal Básica Parque Cedral,,, Pista de baloncesto.,Pista de baloncesto ,"Bus: 7 , 11 , 52 , 70 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b051334e3d91110VgnVCM1000000b205a0aRCRD,rodriguez illanes,0,MADRID,MADRID,28033,ATALAYA,CIUDAD LINEAL,443727,4479555,40.462882951414265,-3.6650441004626564,InstalacionesDeportivasBasicas
4563497,Instalación Deportiva Municipal Básica Parque Cerro Almodóvar,,, Pista de fútbol Pista de fútbol  Pista de patinaje Pistas de petanca Pistas de chitoBolera,"Pista de fútbol ,Pista de fútbol ,Pista de patinaje ,Pista de petanca ,Pistas de chitoBolera ","Bus: 25, 31",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cb236a106e12110VgnVCM1000000b205a0aRCRD,cerro de almodovar,9,MADRID,MADRID,28007,SANTA EUGENIA,VILLA DE VALLECAS,448872,4470296,40.38168820146643,-3.602327770076511,CamposEstadiosFutbol
4541384,Instalación Deportiva Municipal Básica Parque Cuña Verde,,, Pistas de fútbol Pistas de baloncesto Pista de bicicletas,"Pista de fútbol ,Pista de baloncesto ,Pista de bicicletas ","Metro: VicálvaroBus: 4 , 100 , 106 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f683e25c8a51110VgnVCM1000000b205a0aRCRD,daroca,300,MADRID,MADRID,28032,AMBROZ,VICALVARO,447672,4473622,40.40969329689759,-3.618025439807104,CamposEstadiosFutbol
4547556,Instalación Deportiva Municipal Básica Parque Darwin,,, Pistas de baloncesto,Pista de baloncesto ,"Metro: VinaterosBus: 8 , 20 , 30 , 32 , 63 , 71 , 113 , 143.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e99bf30a37391110VgnVCM2000000c205a0aRCRD,moratalaz,93,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444534,4473275,40.406363729501784,-3.654976847656905,InstalacionesDeportivasBasicas
4547672,Instalación Deportiva Municipal Básica Parque Deportivo Doctor García Tapia 1,,, Pista de fútbol sala,Pista de fútbol ,"Metro: Estrella , VinaterosBus: 20 , 30 , 32 , 71 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb4df76721491110VgnVCM2000000c205a0aRCRD,carmen amaya,3,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444409,4473920,40.412165904142334,-3.656506372334948,CamposEstadiosFutbol
4664733,Instalación Deportiva Municipal Básica Parque Deportivo Doctor García Tapia 2,,, Pista de baloncesto,Pista de baloncesto ,"Metro: Estrella , VinaterosBus: 20 , 30 , 32 , 71 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34627f42efd85110VgnVCM1000000b205a0aRCRD,carmen amaya,1,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444391,4473920,40.4121646993816,-3.6567185117699,InstalacionesDeportivasBasicas
10283400,Instalación Deportiva Municipal Básica Parque Doña Guiomar I - Sporting de Hortaleza,,," Pistas de fútbol  (césped artificial, con  marcajes de fútbol  cada uno)",Pista de fútbol ,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=419eccbdac3aa510VgnVCM1000001d4a900aRCRD,monovar,8,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444442,4481051,40.478288972462366,-3.6554629730490227,InstalacionesDeportivasBasicas
4540094,Instalación Deportiva Municipal Básica Parque Doña Guiomar II,,, Pistas de baloncesto x,Pista de baloncesto ,"Metro: Parque de Santa María , HortalezaBus: 7 , 29 , 129 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3553da4a6551110VgnVCM1000000b205a0aRCRD,estacion de hortaleza,7,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444578,4481005,40.47600256074518,-3.6551340067790528,InstalacionesDeportivasBasicas
4540131,Instalación Deportiva Municipal Básica Parque Doña Guiomar III,,, Tenis de mesa,,"Bus: 7 , 29 , 129 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c20ed908b7551110VgnVCM1000000b205a0aRCRD,monóvar,4,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444352,4480848,40.47645416086136,-3.656518693476812,InstalacionesDeportivasBasicas
4548463,Instalación Deportiva Municipal Básica Parque El Calero,,, Pista de baloncesto Pista de bicicletas,"Pista de baloncesto ,Pista de bicicletas ","Metro: Barrio de la Concepción , Quintana , El Carmen.Bus: 21 , 38 , 48 , 106 , 146",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=598745dbd6891110VgnVCM1000000b205a0aRCRD,virgen de nuria,0,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,444643,4476387,40.436286671972276,-3.6526968257803736,InstalacionesDeportivasBasicas
4556549,Instalación Deportiva Municipal Básica Parque Estafeta,,, Pistas de baloncesto Pista de balonmano,"Pista de baloncesto ,Pista de balonmano ","Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d151ae86f4e1110VgnVCM1000000b205a0aRCRD,estafeta,4,MADRID,MADRID,28041,SAN FERMIN,USERA,441316,4469709,40.37401825584634,-3.6925700442599987,InstalacionesDeportivasBasicas
4542810,Instalación Deportiva Municipal Básica Parque Eugenia de Montijo,,,Superficie: . m  Equipamientos:  Pista de fútbol  Pistas de fútbol sala Pista de baloncesto,"Pista de fútbol ,Pista de fútbol ,Pista de baloncesto ","Bus: 34 , 47 , 121 , 131 , 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cd3626222f61110VgnVCM1000000b205a0aRCRD,parque eugenia de montijo,0,MADRID,MADRID,28047,VISTA ALEGRE,CARABANCHEL,435960,4470017,40.378270955401405,-3.754424500702019,CamposEstadiosFutbol
6289003,Instalación Deportiva Municipal Básica Parque Gabriela Mistral,,, pista de baloncesto.,Pista de baloncesto ,Metro: LacomaBus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=989d6ddd521d4310VgnVCM2000000c205a0aRCRD,rosalia de castro,69,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,437819,4481789,40.484467522541834,-3.7336783173806616,CamposEstadiosFutbol
4579951,Instalación Deportiva Municipal Básica Parque General García Escámez,,, Pista de Baloncesto,Pista de baloncesto ,"Bus: 17 , 117 , 139Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a5916f218ea2110VgnVCM2000000c205a0aRCRD,anselmo lorenzo,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,434676,4470523,40.38272961974866,-3.7695892619852707,InstalacionesDeportivasBasicas
6331268,Instalación Deportiva Municipal Básica Parque Huerta de la Salud,,, Pista chito Pistas de bolos y petanca,Pista de bolos ,"Bus: 9 , 72 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd700c061aa5310VgnVCM2000000c205a0aRCRD,mar de las antillas,10,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445186,4480760,40.475722025270905,-3.646658003339625,InstalacionesDeportivasBasicas
4542218,Instalación Deportiva Municipal Básica Parque Huerta del Obispo,,, Pistas de baloncesto Pista de patinaje,"Pista de baloncesto ,Pista de patinaje ","Bus: 22 , 76 , 79 , 86 , 130 , 131.Renfe: Puente Alcocer",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e1e00f058a61110VgnVCM1000000b205a0aRCRD,juan peñalver,34,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,439499,4466660,40.346421062891125,-3.713682325360813,PistasTenisBadminton
4583138,Instalación Deportiva Municipal Básica Parque La Viña,,, Pista de baloncesto   Pista de  fútbol sala  Pistas de bolos y petanca  Tenis de mesa,"Pista de baloncesto ,Pista de fútbol ,Pista de bolos ","Bus: 24 , 102 , 111 , 144",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b91d2b9229db2110VgnVCM1000000b205a0aRCRD,concejo de teverga,2,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,443069,4471072,40.38641877802191,-3.6720437688597283,InstalacionesDeportivasBasicas
4583318,Instalación Deportiva Municipal Básica Parque Luis Buñuel,,, Pista de baloncesto,Pista de baloncesto ,"Metro: Miguel HernándezBus: 10 , 54 , 57 , 58 , 103 , 142 , 143 , 144",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30645c766bdb2110VgnVCM1000000b205a0aRCRD,luis buñuel,38,MADRID,MADRID,28018,PALOMERAS SURESTE,PUENTE DE VALLECAS,445396,4471156,40.387331578974056,-3.64463649187668,InstalacionesDeportivasBasicas
4584491,Instalación Deportiva Municipal Básica Parque Madrid Sur,,, Pista de balonmano,Pista de balonmano ,"Bus: 10 , 57 , 136 , 144 , 310Renfe: Entrevías",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40e37e060c2c2110VgnVCM1000000b205a0aRCRD,la diligencia,5,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,443994,4470718,40.383292552889394,-3.661115147599702,InstalacionesDeportivasBasicas
4541879,Instalación Deportiva Municipal Básica Parque Manoteras - Vélez Rubio,,,Pista de baloncesto (con equipamiento para  baloncestos transversales)   Pistas de calva    Pista de patinaje   Tenis de mesa,"Pista de baloncesto ,Pista de calva ,Pista de patinaje ","Metro: Manoteras.Bus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa51989c0d961110VgnVCM1000000b205a0aRCRD,bacares,20,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,443874,4480843,40.4763846537385,-3.6621366502190877,CamposEstadiosFutbol
6284785,Instalación Deportiva Municipal Básica Parque Manuel Azaña,,, Pista baloncesto,,"Metro: El Carmen , VentasBus: 12 , 21 , 38 , 48 , 53 , 74 , 106 , 110 , 146 , 210.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7154949a6cda4310VgnVCM2000000c205a0aRCRD,jazmín,51,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,444038,4475943,40.43223738609814,-3.6597904281119016,InstalacionesDeportivasBasicas
4581044,Instalación Deportiva Municipal Básica Parque Marchamalo,,, Pista de balonmano,Pista de balonmano ,"Bus: 63 , 143 , 145",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0e72734f83b2110VgnVCM1000000b205a0aRCRD,marchamalo,0,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,445131,4472291,40.39753890847985,-3.647856496992466,InstalacionesDeportivasBasicas
6348740,Instalación Deportiva Municipal Básica Parque Martala I,,, Pista fútbol-sala  Pistas baloncesto,,"Metro: ArtillerosBus: 30 , 32 , 71.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=982113a714606310VgnVCM1000000b205a0aRCRD,pico de los artilleros,5,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445787,4473548,40.40890578131284,-3.6402341225344186,CamposEstadiosFutbol
4548485,Instalación Deportiva Municipal Básica Parque Martala II,,, Pista baloncesto,,"Metro: ArtillerosBus: 30 , 32 , 71.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a81483dbd6891110VgnVCM2000000c205a0aRCRD,pico de los artilleros,21,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445866,4473324,40.40689300555575,-3.639284014096078,InstalacionesDeportivasBasicas
4556019,Instalación Deportiva Municipal Básica Parque Meseta,,, Pistas baloncesto Pista voleybol Pista doble de balonmano,,"Bus: 6 , 60 , 78 , 81 , 116 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d3362a9470e1110VgnVCM1000000b205a0aRCRD,cooperativas,6,MADRID,MADRID,28041,ORCASITAS,USERA,440029,4468979,40.3673502443602,-3.7076605178679096,InstalacionesDeportivasBasicas
6298598,Instalación Deportiva Municipal Básica Parque Norte,,,Pista de baloncesto.,Pista de baloncesto ,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aaad80a53df05310VgnVCM1000000b205a0aRCRD,arzobispo morcillo,9,MADRID,MADRID,28050,VALVERDE,FUENCARRAL-EL PARDO,444030,4483902,40.503935282028955,-3.6605868804543142,CamposEstadiosFutbol
4556557,Instalación Deportiva Municipal Básica Parque Olof Palme,,, Patinódromo Pistas de tenis de mesa,Pistas de tenis ,"Metro: Plaza ElípticaBus:  6 , 47 , 55 , 60 , 81 , 116 , 247.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=616c33d7305e1110VgnVCM1000000b205a0aRCRD,cerecinos,4,MADRID,MADRID,28026,ZOFIO,USERA,439651,4470934,40.38493457007619,-3.7122978851036135,PistasPatinaje
4671014,Instalación Deportiva Municipal Básica Parque Plata y Castañar,,, Pistas de baloncesto Pistas de fútbol sala Pistas de petanca Pistas de chito,"Pista de baloncesto ,Pista de fútbol ,Pista de petanca ,Pistas de chito ","Bus: 22 , 76 , 79",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=009349ad8bcc5110VgnVCM1000000b205a0aRCRD,los ferroviarios,0,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,439211,4466704,40.34867826813893,-3.7158020843006376,CamposEstadiosFutbol
4555864,Instalación Deportiva Municipal Básica Parque Pradolongo,,, Pistas de baloncesto Pista de bicicletas,"Pista de baloncesto ,Pista de bicicletas ","Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fecafe6d20e1110VgnVCM1000000b205a0aRCRD,pradolongo,0,MADRID,MADRID,28026,PRADOLONGO,USERA,439672,4470012,40.37663024615052,-3.7119630453827375,CircuitosCiclismo
4564008,Instalación Deportiva Municipal Básica Parque Rafael Finat,,, Pista de patinaje,Pista de patinaje ,"Bus: 17, 117 , 139 , 155Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b44da2d7fe222110VgnVCM1000000b205a0aRCRD,damasquillo,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,435085,4470704,40.382518789271934,-3.7660643557917464,PistasPatinaje
4556430,Instalación Deportiva Municipal Básica Parque San Blas,,, Pista de footing Pistas de Chito,"Pista de footing ,Pistas de chito ","Metro: SimancasBus: 28 , 38 , 48 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68038bbd894e1110VgnVCM1000000b205a0aRCRD,albaida,0,MADRID,MADRID,28037,HELLIN,SAN BLAS-CANILLEJAS,447443,4476043,40.43147962796436,-3.62093644615012,CircuitosFooting
4543839,Instalación Deportiva Municipal Básica Parque San Luciano,,, Pista de fútbol sala,Pista de fútbol ,"Metro: Ciudad de los ÁngelesBus: 76, 116",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86af01d115471110VgnVCM1000000b205a0aRCRD,san luciano,12,MADRID,MADRID,28041,LOS ANGELES,VILLAVERDE,440856,4468473,40.362851102048886,-3.6978734227132084,CamposEstadiosFutbol
4541916,Instalación Deportiva Municipal Básica Parque Santa Adela,,,Pistas de baloncesto cubierta.,Pista de baloncesto ,"Metro: Parque de Santa MaríaBus: 9 , 107 , 125",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=302e9b165e961110VgnVCM1000000b205a0aRCRD,santa adela,14,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445043,4481198,40.479644201807766,-3.648385573479989,InstalacionesDeportivasBasicas
4564041,Instalación Deportiva Municipal Básica Parque Sector Surbatán,,, Pista de patinaje  Pistas de bolos y petanca,"Pista de patinaje ,Pista de bolos ","Metro: LuceroBus: 31 , 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d640713fdf222110VgnVCM1000000b205a0aRCRD,sepulveda c.v. a calle cebreros,206,MADRID,MADRID,28011,LUCERO,LATINA,436801,4472907,40.40436959754291,-3.744793029127447,InstalacionesDeportivasBasicas
6300744,Instalación Deportiva Municipal Básica Parque Supermanzana 7,,,Pista Polideportiva,,"Metro: FuencarralBus: 124, 133, 67, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70c840a4a8915310VgnVCM2000000c205a0aRCRD,fermin caballero,25,MADRID,MADRID,28034,LA PAZ,FUENCARRAL-EL PARDO,440450,4481880,40.485480168010525,-3.702646262123085,CamposEstadiosFutbol
4554591,Instalación Deportiva Municipal Básica Parque Tanatorio (Salvador Madariaga),,, Frontón Pista de baloncesto,Pista de baloncesto ,"Metro: Barrio de la ConcepciónBus: 11 , 21 , 48 , 53 , 122 , 146.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b401ee4851bd1110VgnVCM1000000b205a0aRCRD,salvador de madariaga,0,MADRID,MADRID,28027,SAN PASCUAL,CIUDAD LINEAL,444377,4476942,40.439387584092685,-3.6571484128652396,Frontones
4548199,Instalación Deportiva Municipal Básica Parque Z,,, Pista de patinaje  Tenis de mesa,Pista de patinaje ,"Metro: VinaterosBus: 30 , 32 , 71.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4da0234542891110VgnVCM2000000c205a0aRCRD,marroquina,88,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445227,4473497,40.41028156820145,-3.645562579322765,InstalacionesDeportivasBasicas
4548746,Instalación Deportiva Municipal Básica Parque de Atenas,,, Pista Polideportiva,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e342099aac91110VgnVCM2000000c205a0aRCRD,virgen del puerto,3,MADRID,MADRID,28005,PALACIO,CENTRO,438901,4474359,40.41761845138696,-3.720185155062114,InstalacionesDeportivasBasicas
4547247,Instalación Deportiva Municipal Básica Parque de Berlín,,, pistas de baloncesto transversales.  pista de polideportiva con marcajes de fútbol-sala.  pista de chito.,"Pista de baloncesto ,Pista polideportiva,Pistas de chito ","Metro: Concha Espina , Alfonso XIIIBus:  9 , 16 , 29 , 43 , 52 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7e0a56363291110VgnVCM1000000b205a0aRCRD,marcenado,49,MADRID,MADRID,28002,CIUDAD JARDIN,CHAMARTIN,442840,4477807,40.448947814103875,-3.674069559283149,CamposEstadiosFutbol
4543052,Instalación Deportiva Municipal Básica Parque de Comillas,,,Superficie: . m  Equipamientos:     Pista de fútbol   Pista de fútbol sala  Pista polideportiva (con marcajes de baloncesto y voley)  Pistas de bolos y petanca  Tenis de mesa,"Pista de fútbol ,Pista de fútbol ,Pista de bolos ,Pista polideportiva","Metro: Marqués de VadilloBus: 34 , 35 , 116 , 118 , 119.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72d28f82f7f61110VgnVCM1000000b205a0aRCRD,antonio de leyva,35,MADRID,MADRID,28019,COMILLAS,CARABANCHEL,439305,4471634,40.393087603439426,-3.715247014237789,CamposEstadiosFutbol
4531216,Instalación Deportiva Municipal Básica Parque de Roma I,,, Pista de baloncesto Pista de fútbol sala,"Pista de baloncesto ,Pista de fútbol ","Metro: Sáinz de BarandaBus: 15 , 30, 56, 143 , 156 , 202 , 215.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=541c2de56ac01110VgnVCM1000000b205a0aRCRD,juan esplandiu,4,MADRID,MADRID,28007,ESTRELLA,RETIRO,443820,4474147,40.41604342375633,-3.662189960446734,CamposEstadiosFutbol
4685044,Instalación Deportiva Municipal Básica Parque de Roma III,,, Rocódromo,,"Metro: O, Donnell , Sáinz de BarandaBus: 2 , 15 , 28 , 30, 56, 143 , 156 , 202 , 215.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d951667ce336110VgnVCM1000000b205a0aRCRD,alcalde sainz de baranda,90,MADRID,MADRID,28007,ESTRELLA,RETIRO,443672,4474695,40.41909788049616,-3.665261052668208,InstalacionesDeportivasBasicas
4542098,Instalación Deportiva Municipal Básica Parque de San Isidro - Gorrión,,, Pista de fútbol Pista de balonmano,"Pista de fútbol ,Pista de balonmano ","Metro: UrgelBus: 17 , 25 , 34 , 35 , 108 , 118 , 119.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9c908d335a61110VgnVCM1000000b205a0aRCRD,gorrion,36,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,438091,4472000,40.39630479229722,-3.7295153827975325,CamposEstadiosFutbol
4651979,Instalación Deportiva Municipal Básica Parque de San Isidro - Vicente Quesada,,, Pistas de baloncesto,Pista de baloncesto ,"Bus: 17 , 25.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=490c606e96145110VgnVCM1000000b205a0aRCRD,vicente quesada,0,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,438000,4472068,40.396901588702576,-3.7305941211312255,InstalacionesDeportivasBasicas
7108009,Instalación Deportiva Municipal Básica Parque de Skateboard Ignacio Echeverría,,De lunes a domingo de 10 a 22 horas., pista skate  pista patinaje,,"Metro: LegazpiBus: 148, 18, 6, 78",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b86ed13813031410VgnVCM2000000c205a0aRCRD,chopera,4,MADRID,MADRID,28045,CHOPERA,ARGANZUELA,440714,4471656,40.3933877847248,-3.698565632659468,InstalacionesDeportivasBasicas
4542532,Instalación Deportiva Municipal Básica Parque de Villa Rosa,,, Tenis de mesa,,"Metro: CanillasBus: 73 , 104 , 112 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03889fbdc8e61110VgnVCM1000000b205a0aRCRD,el pedernoso,19,MADRID,MADRID,28043,CANILLAS,HORTALEZA,446714,4479944,40.46658460115245,-3.629846894727888,InstalacionesDeportivasBasicas
