ID,CALLE,DISTRITO,CODIGOPOSTAL,COORDENADA-X,COORDENADA-Y
442091.71-4467073.63,"CALLE DE MIGUEL SOLAS, 11",VILLAVERDE,28021.0,442091.71,4467073.63
442091.7667-4478861.577,"CALLE CONDES DEL VAL, 34",CHAMARTIN,28016.0,442091.7667,4478861.577
442093.655-4476834.304,"CALLE VELAZQUEZ, 138",CHAMARTIN,28006.0,442093.655,4476834.304
442095.3134-4475308.248,"CALLE NUÑEZ DE BALBOA, 38",SALAMANCA,28001.0,442095.3134,4475308.248
442097.1595-4475466.862,"CALLE NUÑEZ DE BALBOA, 57",SALAMANCA,28001.0,442097.1595,4475466.862
442098.14-4467048.28,"CALLE DE MIGUEL SOLAS, 13",VILLAVERDE,28021.0,442098.14,4467048.28
442101.24-4482316.99,"CALLE ISLA DE JAVA, 40",FUENCARRAL-EL PARDO,28034.0,442101.24,4482316.99
442101.4017-4473266.81,"CALLE ANDRES TORREJON, 19",RETIRO,28014.0,442101.4017,4473266.81
442101.66-4472006.97,"CALLE DEL MEZQUITE, 7",ARGANZUELA,28045.0,442101.66,4472006.97
442102.43-4467329.64,"CALLE DEL URANIO, 5",VILLAVERDE,28021.0,442102.43,4467329.64
442102.7789-4477207.492,"CALLE VELAZQUEZ, 147",CHAMARTIN,28002.0,442102.7789,4477207.492
442104.4437-4472774.747,"CALLE TELLEZ, 7",RETIRO,28007.0,442104.4437,4472774.747
442106.0-4481100.0,"MAURICIO LEGENDRE, CALLE Nº0 ESQ C/ MANUEL CALDEIRO PZA CASTILLA",CHAMARTIN,28046.0,442106.0,4481100.0
442110.0-4471943.0,"CALLE ESTRELLA DENEBOLA, 5",ARGANZUELA,28045.0,442110.0,4471943.0
442114.19-4467333.99,"CALLE DEL URANIO, 3",VILLAVERDE,28021.0,442114.19,4467333.99
442117.074-4479404.841,"CALLE APOLONIO MORALES, 13",CHAMARTIN,28036.0,442117.074,4479404.841
442118.13-4467140.37,"CALLE DEL MATACHEL, 11",VILLAVERDE,28021.0,442118.13,4467140.37
442118.2813-4470114.5,"EMBAJADORES, CALLE Nº FTE. VIVEROS RAGA GTA. EMBAJADORES",PUENTE DE VALLECAS,28053.0,442118.2813,4470114.5
442120.555-4475681.777,"CALLE NUÑEZ DE BALBOA, 68",SALAMANCA,28001.0,442120.555,4475681.777
442121.49-4471893.25,"CALLE DEL ORIANA, 25",ARGANZUELA,28045.0,442121.49,4471893.25
442123.0-4481498.0,"VIEJAS, CALLE Nº11 ANTES C/ PABLO LUNA MAURICIO LEGEND",CHAMARTIN,28046.0,442123.0,4481498.0
442124.1-4467198.6,"CALLE DE VICENTE CARBALLAL, 16",VILLAVERDE,28021.0,442124.1,4467198.6
442125.64-4467508.62,"CALLE DE EUSKALDUNA, 27",VILLAVERDE,28021.0,442125.64,4467508.62
442126.4396-4473196.56,"CALLE ANDRES TORREJON, 14",RETIRO,28007.0,442126.4396,4473196.56
442127.2117-4475599.201,"CALLE DON RAMON DE LA CRUZ, 34",SALAMANCA,28001.0,442127.2117,4475599.201
442130.365-4477343.889,"CALLE VELAZQUEZ, 160",CHAMARTIN,28002.0,442130.365,4477343.889
442130.78-4467283.24,"CALLE DE CONCEPCION DE LA OLIVA, 19",VILLAVERDE,28021.0,442130.78,4467283.24
442130.9688-4468139.0,"VILLAVERDE A VALLECAS, CTRA Nº0 ESQ AV SAN MARTIN DE LA VEGA  AV Sª MARTIN DE VEG",VILLAVERDE,28041.0,442130.9688,4468139.0
442131.02-4467016.05,"CALLE DE MIGUEL SOLAS, 17",VILLAVERDE,28041.0,442131.02,4467016.05
442133.0-4475920.0,"VELAZQUEZ, CALLE Nº80 ESQ J.ORTEGA  GASSET JOAQUIN COSTA",SALAMANCA,28006.0,442133.0,4475920.0
442133.0-4475980.24,"Calle  Juan Bravo, 24 esquina Nuñez de Balboa",SALAMANCA,28006.0,442133.0,4475980.24
442133.1323-4475859.724,"CALLE NUÑEZ DE BALBOA, 72",SALAMANCA,28006.0,442133.1323,4475859.724
442134.8833-4475992.782,"CALLE NUÑEZ DE BALBOA, 85",SALAMANCA,28006.0,442134.8833,4475992.782
442136.57-4467495.0,"AVENIDA DE LOS ROSALES, 70",VILLAVERDE,28021.0,442136.57,4467495.0
442136.825-4473098.752,"CALLE ANDRES TORREJON, 9",RETIRO,28014.0,442136.825,4473098.752
442138.375-4482084.0,"LLANO CASTELLANO, AV Nº0 FTE. C/ FRANCISCO SANCHA AV.NTRA SRA VALVERDE",FUENCARRAL-EL PARDO,28034.0,442138.375,4482084.0
442138.9104-4478499.206,"PASEO LA HABANA, 74",CHAMARTIN,28016.0,442138.9104,4478499.206
442143.24-4467103.87,"CALLE DEL TANTALO, 12",VILLAVERDE,28021.0,442143.24,4467103.87
442144.0-4476145.0,"VELAZQUEZ, CALLE Nº88 ESQ JUAN BRAVO JOAQUIN COSTA",SALAMANCA,28006.0,442144.0,4476145.0
442144.16-4467553.44,"AVENIDA DE LOS ROSALES, 62",VILLAVERDE,28021.0,442144.16,4467553.44
442144.7664-4476118.973,"CALLE NUÑEZ DE BALBOA, 92",SALAMANCA,28006.0,442144.7664,4476118.973
442146.6825-4476382.037,"CALLE GENERAL ORAA, 36",SALAMANCA,28006.0,442146.6825,4476382.037
442147.11-4475715.99,"Calle  Jose Ortega y Gasset, 68 ",SALAMANCA,28001.0,442147.11,4475715.99
442150.6563-4472393.5,"MENDEZ ALVARO, CALLE Nº57 ANTES C/ ALPEDRETE GTA CARLOS V",ARGANZUELA,28045.0,442150.6563,4472393.5
442155.1685-4479561.201,"CALLE FRANCISCO SUAREZ, 15",CHAMARTIN,28036.0,442155.1685,4479561.201
442156.9783-4476305.518,"CALLE NUÑEZ DE BALBOA, 99",SALAMANCA,28006.0,442156.9783,4476305.518
442158.62-4465648.48,"CALLE DEL ARROYO DE LA BULERA, 9",VILLAVERDE,28021.0,442158.62,4465648.48
442159.0-4471980.4,"Calle  Mendez Alvaro  , 62 ",ARGANZUELA,28045.0,442159.0,4471980.4
442159.31-4472092.78,"CALLE DE MENDEZ ALVARO, 57",ARGANZUELA,28045.0,442159.31,4472092.78
442161.98-4471926.91,"CALLE DEL ORIANA, 10",ARGANZUELA,28045.0,442161.98,4471926.91
442163.0-4476431.0,"VELAZQUEZ, CALLE Nº104 ESQ DIEGO DE LEON JOAQUIN COSTA",SALAMANCA,28006.0,442163.0,4476431.0
442164.8093-4473088.382,"CALLE FUENTERRABIA, 13",RETIRO,28014.0,442164.8093,4473088.382
442165.1875-4477333.0,"JOAQUIN COSTA, CALLE Nº28 ESQ C/VELAZQUEZ FRANCISCO SILVELA",CHAMARTIN,28002.0,442165.1875,4477333.0
442166.63-4466986.7,"CALLE DE MIGUEL SOLAS, 21",VILLAVERDE,28041.0,442166.63,4466986.7
442167.83-4465609.81,"Calle  Arroyo de la Burela, 10 ",VILLAVERDE,28021.0,442167.83,4465609.81
442169.69-4476402.28,"Calle  Nuñez de Balboa, 108 ",SALAMANCA,28006.0,442169.69,4476402.28
442173.3542-4476454.892,"CALLE NUÑEZ DE BALBOA, 115",SALAMANCA,28006.0,442173.3542,4476454.892
442175.98-4471981.75,"CALLE DE MENDEZ ALVARO, 62",ARGANZUELA,28045.0,442175.98,4471981.75
442178.34-4467327.5,"CALLE DEL URANIO, 2",VILLAVERDE,28041.0,442178.34,4467327.5
442178.3969-4480154.989,"CALLE HIEDRA, 3",CHAMARTIN,28046.0,442178.3969,4480154.989
442184.63-4465616.87,"CALLE DEL ARROYO DE LA BULERA, 10",VILLAVERDE,28021.0,442184.63,4465616.87
442186.16-4467372.62,"AVENIDA DE LOS ROSALES, 101",VILLAVERDE,28041.0,442186.16,4467372.62
442186.5098-4475143.451,"CALLE CASTELLO, 27",SALAMANCA,28001.0,442186.5098,4475143.451
442188.2225-4472771.699,"CALLE COMERCIO, 3",RETIRO,28007.0,442188.2225,4472771.699
442188.2958-4472992.28,"CALLE VANDERGOTEN, 5",RETIRO,28014.0,442188.2958,4472992.28
442190.686-4478071.301,"CALLE SERRANO, 197",CHAMARTIN,28002.0,442190.686,4478071.301
442193.8242-4474811.257,"CALLE AGUIRRE, 1",SALAMANCA,28009.0,442193.8242,4474811.257
442194.0-4473370.0,"REINA CRISTINA, Pº Nº11 - GTA CARLOS V",RETIRO,28014.0,442194.0,4473370.0
442195.7407-4477067.331,"CALLE GABRIEL LOBO, 4",CHAMARTIN,28002.0,442195.7407,4477067.331
442196.75-4471897.5,"PLANETARIO, AVD Nº0 DESP C/ MENESES C/ MENDEZ ALVARO",ARGANZUELA,28045.0,442196.75,4471897.5
442198.66-4482228.51,"CALLE ISLA DE JAVA, 33",FUENCARRAL-EL PARDO,28034.0,442198.66,4482228.51
442199.926-4475344.7,"CALLE CASTELLO, 44",SALAMANCA,28001.0,442199.926,4475344.7
442200.0-4475635.86,"Calle  Castello, 63 ",SALAMANCA,28001.0,442200.0,4475635.86
442200.0671-4478393.11,"CALLE INFANTA MARIA TERESA, 6",CHAMARTIN,28016.0,442200.0671,4478393.11
442200.6133-4472713.767,"CALLE TELLEZ, 16",RETIRO,28007.0,442200.6133,4472713.767
442201.01-4476771.17,"Calle  López de Hoyos, 40 ",CHAMARTIN,28006.0,442201.01,4476771.17
442201.7042-4476700.084,"CALLE PEDRO DE VALDIVIA, 23",CHAMARTIN,28006.0,442201.7042,4476700.084
442203.6-4467144.59,"CALLE DEL TANTALO, 19",VILLAVERDE,28021.0,442203.6,4467144.59
442203.7938-4479869.524,"CALLE MATEO INURRIA, 29",CHAMARTIN,28036.0,442203.7938,4479869.524
442204.91-4465591.73,"Calle  Arroyo de la Bulera,  Frente al número 11",VILLAVERDE,28021.0,442204.91,4465591.73
442205.375-4475012.0,"ALCALA, CALLE Nº107 DESPUES DE C/ NUÑEZ DE BALBOA PZA INDEPENDENCIA",SALAMANCA,28001.0,442205.375,4475012.0
442206.4763-4476807.715,"CALLE LOPEZ DE HOYOS, 40",CHAMARTIN,28006.0,442206.4763,4476807.715
442206.9675-4477581.254,"AVENIDA DOCTOR ARCE, 27",CHAMARTIN,28002.0,442206.9675,4477581.254
442207.72-4467083.95,"CALLE DEL NIQUEL, 12",VILLAVERDE,28041.0,442207.72,4467083.95
442208.46-4479072.81,"CALLE HENRI DUNANT, 2",CHAMARTIN,28016.0,442208.46,4479072.81
442210.7775-4475454.858,"CALLE CASTELLO, 55",SALAMANCA,28001.0,442210.7775,4475454.858
442211.27-4467324.69,"AVENIDA DE LOS ROSALES, 107",VILLAVERDE,28041.0,442211.27,4467324.69
442211.5834-4478492.047,"CALLE HERREROS DE TEJADA, 20",CHAMARTIN,28016.0,442211.5834,4478492.047
442211.69-4471747.47,"AVENIDA DEL PLANETARIO, 1",ARGANZUELA,28045.0,442211.69,4471747.47
442214.58-4472724.69,"Calle  Tellez, 13 ",RETIRO,28007.0,442214.58,4472724.69
442215.78-4467205.11,"CALLE DEL MATACHEL, 22",VILLAVERDE,28021.0,442215.78,4467205.11
442215.89-4488479.8,"CARRETERA CANTO BLANCO, 26",FUENCARRAL-EL PARDO,28049.0,442215.89,4488479.8
442215.95-4473151.31,"Paseo  Reina Cristina, 24 ",RETIRO,28014.0,442215.95,4473151.31
442216.6302-4472584.72,"CALLE TELLEZ, 58",RETIRO,28007.0,442216.6302,4472584.72
442218.29-4479880.38,"Calle  Mateo Inurria, 35 ",CHAMARTIN,28036.0,442218.29,4479880.38
442220.2682-4473167.102,"PASEO REINA CRISTINA, 24",RETIRO,28014.0,442220.2682,4473167.102
442220.7667-4475579.255,"CALLE CASTELLO, 63",SALAMANCA,28001.0,442220.7667,4475579.255
442223.0-4478128.0,"SERRANO, CALLE Nº183 - PZA INDEPENDENC",CHAMARTIN,28016.0,442223.0,4478128.0
442224.7781-4477922.35,"CALLE CINCA, 5",CHAMARTIN,28002.0,442224.7781,4477922.35
442225.0-4467490.0,"CONCEPCION DE LA OLIVA, CALLE Nº13 - J.J.MTNEZ. SECO",VILLAVERDE,28041.0,442225.0,4467490.0
442225.54-4475748.879,"CALLE CASTELLO, 72",SALAMANCA,28006.0,442225.54,4475748.879
442227.4138-4475709.779,"CALLE CASTELLO, 70",SALAMANCA,28001.0,442227.4138,4475709.779
442228.0-4476748.0,"MARIA DE MOLINA, CALLE Nº42 ESQ C/ VELAZQUEZ AV AMERICA",SALAMANCA,28006.0,442228.0,4476748.0
442228.6812-4472888.128,"AVENIDA MENENDEZ PELAYO, 44",RETIRO,28007.0,442228.6812,4472888.128
442229.0-4477371.0,"VELAZQUEZ, CALLE Nº146 - AV DOCTOR ARCE",CHAMARTIN,28002.0,442229.0,4477371.0
442230.6717-4477455.052,"CALLE RODRIGUEZ MARIN, 28",CHAMARTIN,28002.0,442230.6717,4477455.052
442236.8677-4479959.825,"AVENIDA RECUERDO, 10",CHAMARTIN,28046.0,442236.8677,4479959.825
442236.905-4475149.898,"CALLE GOYA, 36",SALAMANCA,28001.0,442236.905,4475149.898
442241.86-4467050.83,"CALLE DE LA MICA, 11",VILLAVERDE,28041.0,442241.86,4467050.83
442244.715-4475883.605,"CALLE CASTELLO, 79",SALAMANCA,28006.0,442244.715,4475883.605
442246.68-4465689.1,"CALLE DE MARICARA, 9",VILLAVERDE,28021.0,442246.68,4465689.1
442247.3338-4472661.984,"TRAVESIA TELLEZ, 1",RETIRO,28007.0,442247.3338,4472661.984
442251.1597-4475981.615,"CALLE CASTELLO, 87",SALAMANCA,28006.0,442251.1597,4475981.615
442254.3542-4478895.79,"AVENIDA ALBERTO ALCOCER, 39",CHAMARTIN,28016.0,442254.3542,4478895.79
442255.0-4479108.0,"ALBERTO ALCOCER, CALLE Nº33 ESQ. Pº DE LA HABANA Pº CASTELLANA",CHAMARTIN,28036.0,442255.0,4479108.0
442255.5237-4478993.366,"CALLE HONDURAS, 3",CHAMARTIN,28016.0,442255.5237,4478993.366
442256.751-4476192.841,"CALLE CASTELLO, 103",SALAMANCA,28006.0,442256.751,4476192.841
442256.7584-4472903.292,"AVENIDA MENENDEZ PELAYO, 121",RETIRO,28007.0,442256.7584,4472903.292
442258.19-4465528.83,"CALLE DEL ARROYO DE LA BULERA, 20",VILLAVERDE,28021.0,442258.19,4465528.83
442261.3299-4475284.153,"CALLE HERMOSILLA, 59",SALAMANCA,28001.0,442261.3299,4475284.153
442263.33-4467248.37,"AVENIDA DE LOS ROSALES, 113",VILLAVERDE,28041.0,442263.33,4467248.37
442265.78-4467246.24,"AVENIDA DE LOS ROSALES, 113",VILLAVERDE,28041.0,442265.78,4467246.24
442265.9216-4477121.862,"CALLE DUQUE DE SEVILLA, 15",CHAMARTIN,28002.0,442265.9216,4477121.862
442268.73-4478625.913,"PASEO LA HABANA, 84",CHAMARTIN,28016.0,442268.73,4478625.913
442270.4437-4476123.471,"CALLE MALDONADO, 37",SALAMANCA,28006.0,442270.4437,4476123.471
442271.3915-4476408.304,"CALLE CASTELLO, 115",SALAMANCA,28071.0,442271.3915,4476408.304
442273.51-4476281.04,"Calle  Castello, 100 ",SALAMANCA,28006.0,442273.51,4476281.04
442274.0-4476460.0,"CALLE CASTELLO, 120",SALAMANCA,28071.0,442274.0,4476460.0
442274.0-4478126.0,"AVENIDA CONCHA ESPINA, 53",CHAMARTIN,28016.0,442274.0,4478126.0
442278.2706-4480153.603,"CALLE LEVANTE, 29",CHAMARTIN,28046.0,442278.2706,4480153.603
442281.2687-4473163.841,"CALLE GUTENBERG, 28",RETIRO,28014.0,442281.2687,4473163.841
442283.4022-4476571.737,"CALLE CASTELLO, 119",CHAMARTIN,28006.0,442283.4022,4476571.737
442289.02-4466976.76,"CALLE DEL CALCIO, 1",VILLAVERDE,28041.0,442289.02,4466976.76
442294.55-4467199.5,"Avenida  Rosales,  Intersección con Calle Tántalo",VILLAVERDE,28041.0,442294.55,4467199.5
442295.9213-4475586.269,"CALLE DON RAMON DE LA CRUZ, 41",SALAMANCA,28001.0,442295.9213,4475586.269
442296.55-4467205.82,"AVENIDA DE LOS ROSALES, 94",VILLAVERDE,28041.0,442296.55,4467205.82
442297.01-4471452.54,"CALLE DE NEREIDA, 2",ARGANZUELA,28045.0,442297.01,4471452.54
442297.27-4479229.28,"Paseo de la Habana, 190 ",CHAMARTIN,28036.0,442297.27,4479229.28
442299.1533-4474814.073,"AVENIDA MENENDEZ PELAYO, 6",SALAMANCA,28009.0,442299.1533,4474814.073
442299.66-4467146.19,"CALLE DEL NIQUEL, 28",VILLAVERDE,28041.0,442299.66,4467146.19
442300.4125-4475428.761,"CALLE AYALA, 68",SALAMANCA,28001.0,442300.4125,4475428.761
442303.3644-4476681.016,"CALLE PEDRO DE VALDIVIA, 29",CHAMARTIN,28006.0,442303.3644,4476681.016
442303.83-4471798.72,"CALLE DE MENDEZ ALVARO, 70",ARGANZUELA,28045.0,442303.83,4471798.72
442306.44-4471983.74,"CALLE DE MENDEZ ALVARO, 77",ARGANZUELA,28045.0,442306.44,4471983.74
442306.71-4474881.85,"Avenida  Menendez Pelayo, 30 ",RETIRO,28009.0,442306.71,4474881.85
442309.77-4467091.49,"CALLE DE LA MICA, 19",VILLAVERDE,28041.0,442309.77,4467091.49
442309.88-4471736.06,"CALLE DE LA ESTRELLA HADAR, 14",ARGANZUELA,28045.0,442309.88,4471736.06
442309.91-4466987.59,"CALLE DEL CALCIO, 1",VILLAVERDE,28041.0,442309.91,4466987.59
442312.6844-4473017.56,"AVENIDA MENENDEZ PELAYO, 109",RETIRO,28007.0,442312.6844,4473017.56
442312.9783-4473053.27,"AVENIDA MENENDEZ PELAYO, 28",RETIRO,28007.0,442312.9783,4473053.27
442314.41-4471606.82,"CALLE DE EROS, 10",ARGANZUELA,28045.0,442314.41,4471606.82
442316.0-4472138.0,"MENDEZ ALVARO, CALLE Nº64 JUNTO METRO M.ALVARO M 30",ARGANZUELA,28045.0,442316.0,4472138.0
442316.555-4479671.016,"CALLE MENENDEZ PIDAL, 41",CHAMARTIN,28036.0,442316.555,4479671.016
442317.307-4477586.758,"CALLE RODRIGUEZ MARIN, 48",CHAMARTIN,28002.0,442317.307,4477586.758
442317.49-4465652.26,"CALLE DE LOS LLANOS, 8",VILLAVERDE,28021.0,442317.49,4465652.26
442317.64-4475276.15,"Calle  Hermosilla, 95 ",SALAMANCA,28001.0,442317.64,4475276.15
442319.5834-4478257.475,"CALLE SERRANO, 224",CHAMARTIN,28016.0,442319.5834,4478257.475
442322.1709-4478497.316,"PLAZA VALPARAISO, 6",CHAMARTIN,28016.0,442322.1709,4478497.316
442327.7675-4479297.228,"PASEO LA HABANA, 196",CHAMARTIN,28046.0,442327.7675,4479297.228
442328.05-4478400.977,"CALLE TRUEBA Y FERNANDEZ, 2",CHAMARTIN,28016.0,442328.05,4478400.977
442328.6175-4474988.73,"CALLE JORGE JUAN, 56",SALAMANCA,28001.0,442328.6175,4474988.73
442328.7-4478254.39,"Calle  Serrano, 203 frente",CHAMARTIN,28016.0,442328.7,4478254.39
442333.59-4467163.13,"AVENIDA DE LOS ROSALES, 98",VILLAVERDE,28041.0,442333.59,4467163.13
442333.88-4467145.81,"AVENIDA DE LOS ROSALES, 100",VILLAVERDE,28041.0,442333.88,4467145.81
442334.6187-4477705.603,"AVENIDA DOCTOR ARCE, 37",CHAMARTIN,28002.0,442334.6187,4477705.603
442336.2875-4474738.206,"AVENIDA MENENDEZ PELAYO, 9",RETIRO,28009.0,442336.2875,4474738.206
442338.9-4465463.72,"CALLE DEL ARROYO DE LA BULERA, 28",VILLAVERDE,28021.0,442338.9,4465463.72
442340.82-4466998.68,"CALLE DE MIGUEL SOLAS, 24",VILLAVERDE,28041.0,442340.82,4466998.68
442341.4383-4479456.953,"CALLE APOLONIO MORALES, 12",CHAMARTIN,28036.0,442341.4383,4479456.953
442345.67-4472637.26,"Calle  Téllez, 26 Intersección con Calle León Gil Palacio",RETIRO,28007.0,442345.67,4472637.26
442346.83-4470093.56,"RONDA SUR, 111",PUENTE DE VALLECAS,28053.0,442346.83,4470093.56
442347.32-4471516.79,"Calle  Planeta Tierra esq c/ Nereida, 4 ",ARGANZUELA,28045.0,442347.32,4471516.79
442347.506-4477054.049,"CALLE DUQUE DE SEVILLA, 7",CHAMARTIN,28002.0,442347.506,4477054.049
442348.77-4467204.75,"AVENIDA DE LOS ROSALES, 117",VILLAVERDE,28041.0,442348.77,4467204.75
442349.85-4467205.84,"Avenida  Los Rosales, 117 ",VILLAVERDE,28041.0,442349.85,4467205.84
442350.3969-4476372.545,"CALLE GENERAL ORAA, 51",SALAMANCA,28006.0,442350.3969,4476372.545
442351.35-4470140.26,"RONDA SUR, 109",PUENTE DE VALLECAS,28053.0,442351.35,4470140.26
442352.51-4471511.13,"CALLE DEL PLANETA TIERRA, 4",ARGANZUELA,28045.0,442352.51,4471511.13
442353.1867-4474676.101,"AVENIDA MENENDEZ PELAYO, 11",RETIRO,28009.0,442353.1867,4474676.101
442354.101-4473306.677,"CALLE GUTENBERG, 34",RETIRO,28014.0,442354.101,4473306.677
442355.28-4482067.88,"CALLE ISLA DE JAVA, 21",FUENCARRAL-EL PARDO,28034.0,442355.28,4482067.88
442356.71-4470131.23,"RONDA SUR, 109",PUENTE DE VALLECAS,28053.0,442356.71,4470131.23
442357.3-4471721.4,"Calle  Mendez Alvaro  , 74 ",ARGANZUELA,28045.0,442357.3,4471721.4
442357.43-4470048.19,"RONDA SUR, 115",PUENTE DE VALLECAS,28053.0,442357.43,4470048.19
442361.0-4474960.0,"O'DONNELL, CALLE Nº0 FTE Nº 9 M - 30",RETIRO,28009.0,442361.0,4474960.0
442363.54-4477348.609,"CALLE EMILIO CAMPION, 1",CHAMARTIN,28002.0,442363.54,4477348.609
442366.9388-4478667.737,"CALLE POTOSI, 5",CHAMARTIN,28016.0,442366.9388,4478667.737
442368.9388-4473123.206,"AVENIDA MENENDEZ PELAYO, 95",RETIRO,28007.0,442368.9388,4473123.206
442370.37-4472690.24,"Calle  Leon Gil de Palacio, 1 ",RETIRO,28007.0,442370.37,4472690.24
442371.07-4467011.77,"CALLE DE MIGUEL SOLAS, 24",VILLAVERDE,28041.0,442371.07,4467011.77
442371.65-4478599.016,"CALLE VICTOR ANDRES BELAUNDE, 23",CHAMARTIN,28016.0,442371.65,4478599.016
442372.0-4477851.0,"DR. ARCE, AV Nº0 FTE Nº 22 REP. ARGENTINA",CHAMARTIN,28002.0,442372.0,4477851.0
442373.01-4471711.49,"CALLE DE ARIEL, 4",ARGANZUELA,28045.0,442373.01,4471711.49
442374.12-4471569.28,"CALLE DE EROS, 7",ARGANZUELA,28045.0,442374.12,4471569.28
442375.4063-4475947.0,"JOSE ORTEGA Y GASSET, CALLE Nº33 ESQ C/ CASTELLO Pº CASTELLANA",SALAMANCA,28006.0,442375.4063,4475947.0
442375.96-4472018.4,"CALLE DEL TEJO, 22",ARGANZUELA,28045.0,442375.96,4472018.4
442376.92-4473120.55,"Avenida  Menéndez Pelayo, 95 ",RETIRO,28007.0,442376.92,4473120.55
442382.9477-4474657.339,"CALLE DOCTOR CASTELO, 2",RETIRO,28009.0,442382.9477,4474657.339
442385.012-4478466.028,"CALLE TRUEBA Y FERNANDEZ, 16",CHAMARTIN,28016.0,442385.012,4478466.028
442387.65-4473233.556,"PLAZA MARIANO DE CAVIA, 2",RETIRO,28007.0,442387.65,4473233.556
442389.5875-4479525.54,"PASEO LA HABANA, 165",CHAMARTIN,28016.0,442389.5875,4479525.54
442390.2761-4472913.977,"CALLE NARCISO SERRA, 10",RETIRO,28007.0,442390.2761,4472913.977
442391.0583-4476008.763,"CALLE JUAN BRAVO, 29",SALAMANCA,28006.0,442391.0583,4476008.763
442392.0376-4477718.413,"CALLE RODRIGUEZ MARIN, 70",CHAMARTIN,28002.0,442392.0376,4477718.413
442393.46-4474445.91,"Avenida  Menéndez Pelayo,  Frente al número 29, en la acera de El Retiro",RETIRO,28009.0,442393.46,4474445.91
442394.69-4466857.95,"CALLE DEL ORO, 10",VILLAVERDE,28041.0,442394.69,4466857.95
442397.14-4471527.26,"CALLE DE EROS, 24",ARGANZUELA,28045.0,442397.14,4471527.26
442399.06-4471456.42,"CALLE DE TITAN, 8",ARGANZUELA,28045.0,442399.06,4471456.42
442402.98-4465534.38,"CALLE DE MARICARA, 27",VILLAVERDE,28021.0,442402.98,4465534.38
442403.8362-4472712.95,"CALLE LEON GIL DE PALACIO, 1",RETIRO,28007.0,442403.8362,4472712.95
442405.3067-4474543.03,"CALLE MENORCA, 2",RETIRO,28009.0,442405.3067,4474543.03
442406.71-4466764.95,"CALLE DEL CALCIO, 22",VILLAVERDE,28041.0,442406.71,4466764.95
442408.69-4470178.01,"RONDA SUR, 103",PUENTE DE VALLECAS,28053.0,442408.69,4470178.01
442408.7516-4479804.584,"PASEO LA HABANA, 187",CHAMARTIN,28036.0,442408.7516,4479804.584
442411.0-4475161.0,"PRINCIPE DE VERGARA, CALLE Nº2 FRENTE Nº 5 PIO XII",SALAMANCA,28001.0,442411.0,4475161.0
442411.46-4475101.72,"Calle  General Pardiñas, 3 ",SALAMANCA,28001.0,442411.46,4475101.72
442412.8481-4474935.747,"CALLE ANTONIO ACUÑA, 2",SALAMANCA,28009.0,442412.8481,4474935.747
442413.04-4469993.71,"CALLE DE MUDELA, 218",PUENTE DE VALLECAS,28053.0,442413.04,4469993.71
442413.4053-4474457.984,"AVENIDA MENENDEZ PELAYO, 29",RETIRO,28009.0,442413.4053,4474457.984
442414.1181-4475858.645,"CALLE PADILLA, 27",SALAMANCA,28006.0,442414.1181,4475858.645
442415.0-4475674.0,"PRINCIPE DE VERGARA, CALLE Nº41 - MENENDEZ PELAYO",SALAMANCA,28006.0,442415.0,4475674.0
442415.6771-4474361.292,"AVENIDA MENENDEZ PELAYO, 35",RETIRO,28009.0,442415.6771,4474361.292
442417.6563-4479285.5,"ALFONSO XIII, AV Nº204 FRENTE AL Nº 167 C/FRAY BERNADINO SAH",CHAMARTIN,28016.0,442417.6563,4479285.5
442419.555-4478926.316,"CALLE NUESTRA SEÑORA DE LUJAN, 13",CHAMARTIN,28016.0,442419.555,4478926.316
442421.33-4476741.68,"Calle  Príncipe de Vergara, 110 ",CHAMARTIN,28002.0,442421.33,4476741.68
442421.44-4477741.94,"Avenida  Doctor Arce, 32 ",CHAMARTIN,28002.0,442421.44,4477741.94
442423.9-4471662.7,"CALLE DE MENDEZ ALVARO, 76",ARGANZUELA,28045.0,442423.9,4471662.7
442425.0-4479511.0,"HABANA, Pº Nº147 ESQ C/ JOSE RGUEZ PINILLA 40 M CONCHA ESPINA",CHAMARTIN,28016.0,442425.0,4479511.0
442425.1275-4475012.334,"CALLE GENERAL PARDIÑAS, 2",SALAMANCA,28009.0,442425.1275,4475012.334
442426.0-4476106.0,"CALLE MALDONADO, 53",SALAMANCA,28006.0,442426.0,4476106.0
442428.8677-4472543.745,"CALLE TELLEZ, 31",RETIRO,28007.0,442428.8677,4472543.745
442429.0625-4475169.241,"CALLE GENERAL PARDIÑAS, 18",SALAMANCA,28001.0,442429.0625,4475169.241
442429.57-4466677.05,"Calle  Berrocal, 2 ",VILLAVERDE,28041.0,442429.57,4466677.05
442430.3229-4475082.661,"CALLE GENERAL PARDIÑAS, 12",SALAMANCA,28001.0,442430.3229,4475082.661
442431.4017-4477834.933,"CALLE RODRIGUEZ MARIN, 55",CHAMARTIN,28002.0,442431.4017,4477834.933
442433.21-4470188.25,"RONDA SUR, 103",PUENTE DE VALLECAS,28053.0,442433.21,4470188.25
442435.3073-4475575.0,"CALLE DON RAMON DE LA CRUZ, 55",SALAMANCA,28001.0,442435.3073,4475575.0
442435.6615-4475427.498,"CALLE AYALA, 80",SALAMANCA,28001.0,442435.6615,4475427.498
