,ID,TIPO,UBICACION,HORARIO
29201,RESTO-446556.1346-4475459.719,RESTO,446556.1346-4475459.719,24 horas
29202,RESTO-446558.41-4469863.81,RESTO,446558.41-4469863.81,24 horas
29203,RESTO-446562.2084-4481183.272,RESTO,446562.2084-4481183.272,24 horas
29204,RESTO-446565.0583-4475339.058,RESTO,446565.0583-4475339.058,24 horas
29205,RESTO-446566.1588-4474628.27,RESTO,446566.1588-4474628.27,24 horas
29206,RESTO-446566.2117-4481075.011,RESTO,446566.2117-4481075.011,24 horas
29207,RESTO-446566.73-4470556.42,RESTO,446566.73-4470556.42,24 horas
29208,RESTO-446569.9384-4475582.4,RESTO,446569.9384-4475582.4,24 horas
29209,RESTO-446582.4383-4474566.132,RESTO,446582.4383-4474566.132,24 horas
29210,RESTO-446591.28-4469818.29,RESTO,446591.28-4469818.29,24 horas
29211,RESTO-446591.3969-4480881.111,RESTO,446591.3969-4480881.111,24 horas
29212,RESTO-446593.6231-4480956.276,RESTO,446593.6231-4480956.276,24 horas
29213,RESTO-446593.7198-4475291.191,RESTO,446593.7198-4475291.191,24 horas
29214,RESTO-446598.7562-4480823.499,RESTO,446598.7562-4480823.499,24 horas
29215,RESTO-446604.1925-4474477.227,RESTO,446604.1925-4474477.227,24 horas
29216,RESTO-446613.8419-4480702.301,RESTO,446613.8419-4480702.301,24 horas
29217,RESTO-446613-4472765.708,RESTO,446613.0-4472765.708,24 horas
29218,RESTO-446615.25-4470062.22,RESTO,446615.25-4470062.22,24 horas
29219,RESTO-446615.46-4469924.13,RESTO,446615.46-4469924.13,24 horas
29220,RESTO-446615.9497-4481651.315,RESTO,446615.9497-4481651.315,24 horas
29221,RESTO-446621.6283-4472436.562,RESTO,446621.6283-4472436.562,24 horas
29222,RESTO-446623.9525-4475612.201,RESTO,446623.9525-4475612.201,24 horas
29223,RESTO-446634.1683-4472471.598,RESTO,446634.1683-4472471.598,24 horas
29224,RESTO-446637.22-4469820.18,RESTO,446637.22-4469820.18,24 horas
29225,RESTO-446645-4475190,RESTO,446645.0-4475190.0,24 horas
29226,RESTO-446648.3325-4475127.613,RESTO,446648.3325-4475127.613,24 horas
29227,RESTO-446649.46-4470515.98,RESTO,446649.46-4470515.98,24 horas
29228,RESTO-446650.4823-4480924.004,RESTO,446650.4823-4480924.004,24 horas
29229,RESTO-446657.5526-4475788.101,RESTO,446657.5526-4475788.101,24 horas
29230,RESTO-446658.8833-4475631.402,RESTO,446658.8833-4475631.402,24 horas
29231,RESTO-446659.5911-4472529.165,RESTO,446659.5911-4472529.165,24 horas
29232,RESTO-446662.7938-4480660.603,RESTO,446662.7938-4480660.603,24 horas
29233,RESTO-446670.1052-4474637.619,RESTO,446670.1052-4474637.619,24 horas
29234,RESTO-446670-4475502,RESTO,446670.0-4475502.0,24 horas
29235,RESTO-446673.825-4474708.778,RESTO,446673.825-4474708.778,24 horas
29236,RESTO-446675.0583-4481565.545,RESTO,446675.0583-4481565.545,24 horas
29237,RESTO-446687.0317-4480957.438,RESTO,446687.0317-4480957.438,24 horas
29238,RESTO-446687.4342-4481464.307,RESTO,446687.4342-4481464.307,24 horas
29239,RESTO-446689.35-4469952.24,RESTO,446689.35-4469952.24,24 horas
29240,RESTO-446689.9182-4474416.051,RESTO,446689.9182-4474416.051,24 horas
29241,RESTO-446693.99-4470043.90,RESTO,446693.99-4470043.9,24 horas
29242,RESTO-446695.6187-4475341.206,RESTO,446695.6187-4475341.206,24 horas
29243,RESTO-446697.73-4475652.423,RESTO,446697.73-4475652.423,24 horas
29244,RESTO-446699.0163-4474607.429,RESTO,446699.0163-4474607.429,24 horas
29245,RESTO-446705.7083-4481656.794,RESTO,446705.7083-4481656.794,24 horas
29246,RESTO-446716.6771-4475318.249,RESTO,446716.6771-4475318.249,24 horas
29247,RESTO-446719.6187-4475821.241,RESTO,446719.6187-4475821.241,24 horas
29248,RESTO-446719.80-4469829.70,RESTO,446719.8-4469829.7,24 horas
29249,RESTO-446720.7042-4472646,RESTO,446720.7042-4472646.0,24 horas
29250,RESTO-446727.2802-4475397.366,RESTO,446727.2802-4475397.366,24 horas
29251,RESTO-446730.899-4474797.883,RESTO,446730.899-4474797.883,24 horas
29252,RESTO-446732.7612-4472383.905,RESTO,446732.7612-4472383.905,24 horas
29253,RESTO-446733.0956-4481382.857,RESTO,446733.0956-4481382.857,24 horas
29254,RESTO-446734-4481069.376,RESTO,446734.0-4481069.376,24 horas
29255,RESTO-446736.90-4469906.17,RESTO,446736.9-4469906.17,24 horas
29256,RESTO-446738.8624-4474527.403,RESTO,446738.8624-4474527.403,24 horas
29257,RESTO-446738.92-4470203.42,RESTO,446738.92-4470203.42,24 horas
29258,RESTO-446742.4107-4475787.37,RESTO,446742.4107-4475787.37,24 horas
29259,RESTO-446742.751-4474745.175,RESTO,446742.751-4474745.175,24 horas
29260,RESTO-446743.6158-4480871.722,RESTO,446743.6158-4480871.722,24 horas
29261,RESTO-446746.7125-4475502.714,RESTO,446746.7125-4475502.714,24 horas
29262,RESTO-446746-4481549,RESTO,446746.0-4481549.0,24 horas
29263,RESTO-446755.285-4472438.588,RESTO,446755.285-4472438.588,24 horas
29264,RESTO-446769.7951-4475720.96,RESTO,446769.7951-4475720.96,24 horas
29265,RESTO-446770.62-4474963.259,RESTO,446770.62-4474963.259,24 horas
29266,RESTO-446774-4475850,RESTO,446774.0-4475850.0,24 horas
29267,RESTO-446775-4474667,RESTO,446775.0-4474667.0,24 horas
29268,RESTO-446776.4125-4475350.572,RESTO,446776.4125-4475350.572,24 horas
29269,RESTO-446777.5237-4481355.476,RESTO,446777.5237-4481355.476,24 horas
29270,RESTO-446779.92-4470094.90,RESTO,446779.92-4470094.9,24 horas
29271,RESTO-446781.91-4469849.24,RESTO,446781.91-4469849.24,24 horas
29272,RESTO-446784.22-4470114.97,RESTO,446784.22-4470114.97,24 horas
29273,RESTO-446788.5333-4474870.28,RESTO,446788.5333-4474870.28,24 horas
29274,RESTO-446791-4475421,RESTO,446791.0-4475421.0,24 horas
29275,RESTO-446795.89-4470012.76,RESTO,446795.89-4470012.76,24 horas
29276,RESTO-446798.8381-4480638.172,RESTO,446798.8381-4480638.172,24 horas
29277,RESTO-446799.0583-4481582.576,RESTO,446799.0583-4481582.576,24 horas
29278,RESTO-446799.2283-4481271.253,RESTO,446799.2283-4481271.253,24 horas
29279,RESTO-446803.3175-4475530.381,RESTO,446803.3175-4475530.381,24 horas
29280,RESTO-446803.4288-4481473.048,RESTO,446803.4288-4481473.048,24 horas
29281,RESTO-446806.0539-4475180.693,RESTO,446806.0539-4475180.693,24 horas
29282,RESTO-446807.4763-4474536.254,RESTO,446807.4763-4474536.254,24 horas
29283,RESTO-446811.2062-4472571.684,RESTO,446811.2062-4472571.684,24 horas
29284,RESTO-446816.2398-4475589.155,RESTO,446816.2398-4475589.155,24 horas
29285,RESTO-446819.3392-4474876.175,RESTO,446819.3392-4474876.175,24 horas
29286,RESTO-446819.5397-4480768.63,RESTO,446819.5397-4480768.63,24 horas
29287,RESTO-446822.46-4470253.01,RESTO,446822.46-4470253.01,24 horas
29288,RESTO-446826-4475878,RESTO,446826.0-4475878.0,24 horas
29289,RESTO-446827-4475650,RESTO,446827.0-4475650.0,24 horas
29290,RESTO-446832.6662-4472626.779,RESTO,446832.6662-4472626.779,24 horas
29291,RESTO-446835.05-4470148.02,RESTO,446835.05-4470148.02,24 horas
29292,RESTO-446840.69-4470069.05,RESTO,446840.69-4470069.05,24 horas
29293,RESTO-446844.2316-4475226.513,RESTO,446844.2316-4475226.513,24 horas
29294,RESTO-446845.8208-4474824.953,RESTO,446845.8208-4474824.953,24 horas
29295,RESTO-446845.96-4469830.47,RESTO,446845.96-4469830.47,24 horas
29296,RESTO-446846.5292-4480674.708,RESTO,446846.5292-4480674.708,24 horas
29297,RESTO-446847.2592-4481528.778,RESTO,446847.2592-4481528.778,24 horas
29298,RESTO-446849.876-4480973.276,RESTO,446849.876-4480973.276,24 horas
29299,RESTO-446850.53-4470235.93,RESTO,446850.53-4470235.93,24 horas
29300,RESTO-446851.2893-4481058.576,RESTO,446851.2893-4481058.576,24 horas
29301,RESTO-446852.2102-4480550.176,RESTO,446852.2102-4480550.176,24 horas
29302,RESTO-446852.37-4469956.41,RESTO,446852.37-4469956.41,24 horas
29303,RESTO-446852.8833-4471855.265,RESTO,446852.8833-4471855.265,24 horas
29304,RESTO-446860.0475-4481395.429,RESTO,446860.0475-4481395.429,24 horas
29305,RESTO-446862.92-4474518.201,RESTO,446862.92-4474518.201,24 horas
29306,RESTO-446863.23-4470195.44,RESTO,446863.23-4470195.44,24 horas
29307,RESTO-446866.0896-4471801.417,RESTO,446866.0896-4471801.417,24 horas
29308,RESTO-446866.27-4474920.296,RESTO,446866.27-4474920.296,24 horas
29309,RESTO-446870.54-4470161.75,RESTO,446870.54-4470161.75,24 horas
29310,RESTO-446877.6187-4471931.265,RESTO,446877.6187-4471931.265,24 horas
29311,RESTO-446879.64-4469912.15,RESTO,446879.64-4469912.15,24 horas
29312,RESTO-446881.9713-4474699.871,RESTO,446881.9713-4474699.871,24 horas
29313,RESTO-446882.4763-4475478.936,RESTO,446882.4763-4475478.936,24 horas
29314,RESTO-446884.0041-4475912.101,RESTO,446884.0041-4475912.101,24 horas
29315,RESTO-446884.7906-4475410.524,RESTO,446884.7906-4475410.524,24 horas
29316,RESTO-446888.10-4470110.90,RESTO,446888.1-4470110.9,24 horas
29317,RESTO-446889.2375-4475595.46,RESTO,446889.2375-4475595.46,24 horas
29318,RESTO-446891-4471974,RESTO,446891.0-4471974.0,24 horas
29319,RESTO-446892.03-4469994.65,RESTO,446892.03-4469994.65,24 horas
29320,RESTO-446894.62-4470060.46,RESTO,446894.62-4470060.46,24 horas
29321,RESTO-446895.3479-4471884.679,RESTO,446895.3479-4471884.679,24 horas
29322,RESTO-446897.59-4470229.27,RESTO,446897.59-4470229.27,24 horas
29323,RESTO-446900.21-4469662.91,RESTO,446900.21-4469662.91,24 horas
29324,RESTO-446901.95-4470196.94,RESTO,446901.95-4470196.94,24 horas
29325,RESTO-446901-4474467,RESTO,446901.0-4474467.0,24 horas
29326,RESTO-446904.0239-4475276.745,RESTO,446904.0239-4475276.745,24 horas
29327,RESTO-446910.7463-4474589.619,RESTO,446910.7463-4474589.619,24 horas
29328,RESTO-446911.1262-4474644.683,RESTO,446911.1262-4474644.683,24 horas
29329,RESTO-446912.5563-4475810.285,RESTO,446912.5563-4475810.285,24 horas
29330,RESTO-446913.1692-4481067.005,RESTO,446913.1692-4481067.005,24 horas
29331,RESTO-446916-4472059,RESTO,446916.0-4472059.0,24 horas
29332,RESTO-446917.1533-4475705.132,RESTO,446917.1533-4475705.132,24 horas
29333,RESTO-446919.0896-4471784.417,RESTO,446919.0896-4471784.417,24 horas
29334,RESTO-446924.73-4474848.175,RESTO,446924.73-4474848.175,24 horas
29335,RESTO-446925.2646-4480697.042,RESTO,446925.2646-4480697.042,24 horas
29336,RESTO-446927.3433-4481252.365,RESTO,446927.3433-4481252.365,24 horas
29337,RESTO-446929.65-4481351.323,RESTO,446929.65-4481351.323,24 horas
29338,RESTO-446930.1588-4475589.936,RESTO,446930.1588-4475589.936,24 horas
29339,RESTO-446932.7408-4474497.942,RESTO,446932.7408-4474497.942,24 horas
29340,RESTO-446933.365-4474385.205,RESTO,446933.365-4474385.205,24 horas
29341,RESTO-446933.9567-4475452.058,RESTO,446933.9567-4475452.058,24 horas
29342,RESTO-446935.28-4469795.87,RESTO,446935.28-4469795.87,24 horas
29343,RESTO-446942.08-4470014.39,RESTO,446942.08-4470014.39,24 horas
29344,RESTO-446942.1858-4474647.128,RESTO,446942.1858-4474647.128,24 horas
29345,RESTO-446943.6031-4475943.541,RESTO,446943.6031-4475943.541,24 horas
29346,RESTO-446945.0896-4472062.887,RESTO,446945.0896-4472062.887,24 horas
29347,RESTO-446946.6187-4471989.65,RESTO,446946.6187-4471989.65,24 horas
29348,RESTO-446949.0872-4474323.651,RESTO,446949.0872-4474323.651,24 horas
29349,RESTO-446949.445-4474812.11,RESTO,446949.445-4474812.11,24 horas
29350,RESTO-446949.5983-4475018.872,RESTO,446949.5983-4475018.872,24 horas
29351,RESTO-446949.70-4470322.70,RESTO,446949.7-4470322.7,24 horas
29352,RESTO-446951.4817-4475772.507,RESTO,446951.4817-4475772.507,24 horas
29353,RESTO-446951.65-4475208.788,RESTO,446951.65-4475208.788,24 horas
29354,RESTO-446953.7463-4474942.81,RESTO,446953.7463-4474942.81,24 horas
29355,RESTO-446955.4215-4480622.95,RESTO,446955.4215-4480622.95,24 horas
29356,RESTO-446958.3908-4474561.037,RESTO,446958.3908-4474561.037,24 horas
29357,RESTO-446965.05-4470621.53,RESTO,446965.05-4470621.53,24 horas
29358,RESTO-446966.8833-4474871.387,RESTO,446966.8833-4474871.387,24 horas
29359,RESTO-446967.2375-4475082.905,RESTO,446967.2375-4475082.905,24 horas
29360,RESTO-446971-4471864,RESTO,446971.0-4471864.0,24 horas
29361,RESTO-446972.21-4469905.50,RESTO,446972.21-4469905.5,24 horas
29362,RESTO-446976.125-4474761.094,RESTO,446976.125-4474761.094,24 horas
29363,RESTO-446979.23-4470021.90,RESTO,446979.23-4470021.9,24 horas
29364,RESTO-446985.5292-4474568.598,RESTO,446985.5292-4474568.598,24 horas
29365,RESTO-446985.81-4474868.672,RESTO,446985.81-4474868.672,24 horas
29366,RESTO-446986.185-4472245.586,RESTO,446986.185-4472245.586,24 horas
29367,RESTO-446988.18-4470206.43,RESTO,446988.18-4470206.43,24 horas
29368,RESTO-446991.70-4469057.52,RESTO,446991.7-4469057.52,24 horas
29369,RESTO-446991-4472208,RESTO,446991.0-4472208.0,24 horas
29370,RESTO-446998.6933-4475718.752,RESTO,446998.6933-4475718.752,24 horas
29371,RESTO-446998.7815-4474749.561,RESTO,446998.7815-4474749.561,24 horas
29372,RESTO-447002.8348-4474948.192,RESTO,447002.8348-4474948.192,24 horas
29373,RESTO-447004.0896-4471758.829,RESTO,447004.0896-4471758.829,24 horas
29374,RESTO-447007.60-4469770.94,RESTO,447007.6-4469770.94,24 horas
29375,RESTO-447010.34-4469966.95,RESTO,447010.34-4469966.95,24 horas
29376,RESTO-447010.9573-4475981.63,RESTO,447010.9573-4475981.63,24 horas
29377,RESTO-447011.0952-4472326.063,RESTO,447011.0952-4472326.063,24 horas
29378,RESTO-447012.2375-4474460.719,RESTO,447012.2375-4474460.719,24 horas
29379,RESTO-447012.50-4469130.63,RESTO,447012.5-4469130.63,24 horas
29380,RESTO-447013.175-4471968.475,RESTO,447013.175-4471968.475,24 horas
29381,RESTO-447013.5075-4475096.048,RESTO,447013.5075-4475096.048,24 horas
29382,RESTO-447015.3175-4472161.016,RESTO,447015.3175-4472161.016,24 horas
29383,RESTO-447017.0583-4472079.296,RESTO,447017.0583-4472079.296,24 horas
29384,RESTO-447017.72-4469954.58,RESTO,447017.72-4469954.58,24 horas
29385,RESTO-447018.8575-4474507.683,RESTO,447018.8575-4474507.683,24 horas
29386,RESTO-447020.7775-4472271.174,RESTO,447020.7775-4472271.174,24 horas
29387,RESTO-447022.9876-4475102.976,RESTO,447022.9876-4475102.976,24 horas
29388,RESTO-447024.27-4469582.89,RESTO,447024.27-4469582.89,24 horas
29389,RESTO-447024.2844-4475484.841,RESTO,447024.2844-4475484.841,24 horas
29390,RESTO-447029.2537-4472416.604,RESTO,447029.2537-4472416.604,24 horas
29391,RESTO-447030.35-4469830.72,RESTO,447030.35-4469830.72,24 horas
29392,RESTO-447033.0488-4472389.46,RESTO,447033.0488-4472389.46,24 horas
29393,RESTO-447035.0435-4474690.592,RESTO,447035.0435-4474690.592,24 horas
29394,RESTO-447036.2483-4475710.883,RESTO,447036.2483-4475710.883,24 horas
29395,RESTO-447036.6933-4474909.752,RESTO,447036.6933-4474909.752,24 horas
29396,RESTO-447037.1425-4472443.254,RESTO,447037.1425-4472443.254,24 horas
29397,RESTO-447038.4125-4472033.417,RESTO,447038.4125-4472033.417,24 horas
29398,RESTO-447043.80-4470041.31,RESTO,447043.8-4470041.31,24 horas
29399,RESTO-447047.4233-4475827.048,RESTO,447047.4233-4475827.048,24 horas
29400,RESTO-447048.9737-4474905.239,RESTO,447048.9737-4474905.239,24 horas
29401,RESTO-447050.6988-4475909.746,RESTO,447050.6988-4475909.746,24 horas
29402,RESTO-447051.59-4469027.12,RESTO,447051.59-4469027.12,24 horas
29403,RESTO-447055.11-4469972.07,RESTO,447055.11-4469972.07,24 horas
29404,RESTO-447055.9417-4471956.179,RESTO,447055.9417-4471956.179,24 horas
29405,RESTO-447056.4613-4472466.301,RESTO,447056.4613-4472466.301,24 horas
29406,RESTO-447056.50-4470277.44,RESTO,447056.5-4470277.44,24 horas
29407,RESTO-447057.92-4474661.942,RESTO,447057.92-4474661.942,24 horas
29408,RESTO-447059.9417-4476006.233,RESTO,447059.9417-4476006.233,24 horas
29409,RESTO-447060.6927-4471738.094,RESTO,447060.6927-4471738.094,24 horas
29410,RESTO-447062.6733-4475007.68,RESTO,447062.6733-4475007.68,24 horas
29411,RESTO-447067.45-4469073.19,RESTO,447067.45-4469073.19,24 horas
29412,RESTO-447070.0082-4472537.124,RESTO,447070.0082-4472537.124,24 horas
29413,RESTO-447070-4474412,RESTO,447070.0-4474412.0,24 horas
29414,RESTO-447071.00-4470177.76,RESTO,447071.0-4470177.76,24 horas
29415,RESTO-447072.33-4469512.17,RESTO,447072.33-4469512.17,24 horas
29416,RESTO-447073.4437-4475538.588,RESTO,447073.4437-4475538.588,24 horas
29417,RESTO-447073.58-4469930.43,RESTO,447073.58-4469930.43,24 horas
29418,RESTO-447074.9837-4472254.951,RESTO,447074.9837-4472254.951,24 horas
29419,RESTO-447075.73-4475294.957,RESTO,447075.73-4475294.957,24 horas
29420,RESTO-447081.4763-4472177.746,RESTO,447081.4763-4472177.746,24 horas
29421,RESTO-447082-4472583,RESTO,447082.0-4472583.0,24 horas
29422,RESTO-447084.1158-4474967.621,RESTO,447084.1158-4474967.621,24 horas
29423,RESTO-447085.0367-4474630.11,RESTO,447085.0367-4474630.11,24 horas
29424,RESTO-447086.23-4468930.97,RESTO,447086.23-4468930.97,24 horas
29425,RESTO-447088.5983-4475700.657,RESTO,447088.5983-4475700.657,24 horas
29426,RESTO-447092.2847-4471883.239,RESTO,447092.2847-4471883.239,24 horas
29427,RESTO-447093.63-4469281.14,RESTO,447093.63-4469281.14,24 horas
29428,RESTO-447094.9213-4472501.762,RESTO,447094.9213-4472501.762,24 horas
29429,RESTO-447097.7102-4472598.013,RESTO,447097.7102-4472598.013,24 horas
29430,RESTO-447097.87-4469992.09,RESTO,447097.87-4469992.09,24 horas
29431,RESTO-447109.71-4469732.48,RESTO,447109.71-4469732.48,24 horas
29432,RESTO-447110-4472675,RESTO,447110.0-4472675.0,24 horas
29433,RESTO-447111.7938-4476035.175,RESTO,447111.7938-4476035.175,24 horas
29434,RESTO-447112.0312-4475596.191,RESTO,447112.0312-4475596.191,24 horas
29435,RESTO-447114.99-4469084.51,RESTO,447114.99-4469084.51,24 horas
29436,RESTO-447115.1588-4472129.588,RESTO,447115.1588-4472129.588,24 horas
29437,RESTO-447116.77-4470325.41,RESTO,447116.77-4470325.41,24 horas
29438,RESTO-447118.7572-4474904.979,RESTO,447118.7572-4474904.979,24 horas
29439,RESTO-447121.5337-4471990.494,RESTO,447121.5337-4471990.494,24 horas
29440,RESTO-447123.4708-4472046.767,RESTO,447123.4708-4472046.767,24 horas
29441,RESTO-447126.20-4469639.67,RESTO,447126.2-4469639.67,24 horas
29442,RESTO-447127.0163-4474912.602,RESTO,447127.0163-4474912.602,24 horas
29443,RESTO-447129.1683-4474599.168,RESTO,447129.1683-4474599.168,24 horas
29444,RESTO-447131.56-4469435.05,RESTO,447131.56-4469435.05,24 horas
29445,RESTO-447132-4471880,RESTO,447132.0-4471880.0,24 horas
29446,RESTO-447133.32-4470155.68,RESTO,447133.32-4470155.68,24 horas
29447,RESTO-447139.095-4472766.953,RESTO,447139.095-4472766.953,24 horas
29448,RESTO-447139.50-4469225.09,RESTO,447139.5-4469225.09,24 horas
29449,RESTO-447144.22-4469521.33,RESTO,447144.22-4469521.33,24 horas
29450,RESTO-447146.12-4469695.03,RESTO,447146.12-4469695.03,24 horas
29451,RESTO-447146-4471809,RESTO,447146.0-4471809.0,24 horas
29452,RESTO-447148.96-4469894.04,RESTO,447148.96-4469894.04,24 horas
29453,RESTO-447151.2375-4472483.778,RESTO,447151.2375-4472483.778,24 horas
29454,RESTO-447152.08-4474974.233,RESTO,447152.08-4474974.233,24 horas
29455,RESTO-447155.6187-4474838.794,RESTO,447155.6187-4474838.794,24 horas
29456,RESTO-447157.0702-4472154.917,RESTO,447157.0702-4472154.917,24 horas
29457,RESTO-447157.55-4470280.94,RESTO,447157.55-4470280.94,24 horas
29458,RESTO-447158.60-4470382.06,RESTO,447158.6-4470382.06,24 horas
29459,RESTO-447160.80-4468933.55,RESTO,447160.8-4468933.55,24 horas
29460,RESTO-447161-4472714,RESTO,447161.0-4472714.0,24 horas
29461,RESTO-447166.15-4469755.06,RESTO,447166.15-4469755.06,24 horas
29462,RESTO-447168.0367-4475893.525,RESTO,447168.0367-4475893.525,24 horas
29463,RESTO-447168.36-4469091.24,RESTO,447168.36-4469091.24,24 horas
29464,RESTO-447168.3698-4471703.417,RESTO,447168.3698-4471703.417,24 horas
29465,RESTO-447175.50-4469550.85,RESTO,447175.5-4469550.85,24 horas
29466,RESTO-447176.1011-4476069.175,RESTO,447176.1011-4476069.175,24 horas
29467,RESTO-447177.53-4470140.60,RESTO,447177.53-4470140.6,24 horas
29468,RESTO-447180.23-4469246.34,RESTO,447180.23-4469246.34,24 horas
29469,RESTO-447186.79-4469973.26,RESTO,447186.79-4469973.26,24 horas
29470,RESTO-447187.07-4469445.99,RESTO,447187.07-4469445.99,24 horas
29471,RESTO-447190-4472205,RESTO,447190.0-4472205.0,24 horas
29472,RESTO-447191.32-4470351.86,RESTO,447191.32-4470351.86,24 horas
29473,RESTO-447193.0217-4474997.503,RESTO,447193.0217-4474997.503,24 horas
29474,RESTO-447194.00-4469018.46,RESTO,447194.0-4469018.46,24 horas
29475,RESTO-447194.74-4470270.47,RESTO,447194.74-4470270.47,24 horas
29476,RESTO-447195.5767-4474425.503,RESTO,447195.5767-4474425.503,24 horas
29477,RESTO-447195.6185-4474612.719,RESTO,447195.6185-4474612.719,24 horas
29478,RESTO-447195.8562-4476029.836,RESTO,447195.8562-4476029.836,24 horas
29479,RESTO-447196.98-4469164.74,RESTO,447196.98-4469164.74,24 horas
29480,RESTO-447201.1364-4472238.646,RESTO,447201.1364-4472238.646,24 horas
29481,RESTO-447201.17-4469423.02,RESTO,447201.17-4469423.02,24 horas
29482,RESTO-447201.84-4469711.74,RESTO,447201.84-4469711.74,24 horas
29483,RESTO-447203.41-4470199.37,RESTO,447203.41-4470199.37,24 horas
29484,RESTO-447206-4471988,RESTO,447206.0-4471988.0,24 horas
29485,RESTO-447207.98-4470077.01,RESTO,447207.98-4470077.01,24 horas
